sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,,data entry notes
28,615,ML,PD; DR,127,PRUSE,2,1,J2677,J2677,120,,,
28,615,ML,PD; DR,128,VIBPL,1,0,-,-,50,,,
29,615,ML,PD;DR,128,LIGVU,1,0,-,-,400,,,
29,615,ML,PD;DR,128,LIGVU,2,0,-,-,400,,,
29,615,ML,PD;DR,128,FRAAM,1,0,-,-,150,,,
29,615,ML,PD;DR,128,FRAAM,1,1,J2678,J2678,45,,,
29,615,ML,PD;DR,128,ROSMU,1,0,-,-,50,,,
29,615,ML,PD;DR,128,ROSMU,1,1,J2679,J2679,80,,,
29,615,ML,PD;DR,128,VIBPL,1,1,J2680,J2680,100,,,
29,615,ML,PD;DR,128,LIGVU,1,0,-,-,550,,,
29,615,ML,PD;DR,128,ROSMU,1,0,-,-,100,,,
29,615,ML,PD;DR,128,ROSMU,2,0,-,-,275,,,
29,615,ML,PD;DR,128,VIBPL,1,0,-,-,60,,,
29,615,ML,PD;DR,128,VIBPL,1,1,J2681,J2681,110,,,
29,615,ML,PD;DR,128,ROSMU,1,0,-,-,160,,,
29,615,ML,PD;DR,128,LIGVU,1,0,-,-,120,,,
29,615,ML,PD;DR,128,EUOAL,1,0,-,-,125,,,
29,615,ML,PD;DR,128,EUOAL,2,0,-,-,250,,,
29,615,ML,PD;DR,128,LIGVU,1,2,J2682,J2683,450,,,
29,615,ML,PD;DR,128,LIGVU,1,0,-,-,200,,,
29,616,PD,KD;AO,129,FRAAM,1,0,-,-,14,,,
29,616,PD,KD,129,ROSMU,1,0,-,-,20,,,
29,616,PD,KD,129,BERTH,1,0,-,-,300,,,
29,616,PD,KD,129,ULMRU,1,0,-,-,25,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,75,,,
29,616,PD,KD,129,BERTH,1,0,-,-,275,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,200,,,
29,616,PD,KD,129,VIBDI,2,0,-,-,75,,,
29,616,PD,KD,129,BERTH,2,0,-,-,300,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,75,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,125,,,
29,616,PD,KD,129,RUBXX,1,0,-,-,5,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,60,,,
29,616,PD,KD,129,RUBXX,1,0,-,-,8,,,
29,616,PD,KD,129,VIBDI,1,0,-,-,50,,,
30,616,PD,KD,129,VIBDI,1,0,-,-,75,,,
30,616,PD,KD,129,VIBDI,2,0,-,-,125,,,
30,616,KD,PD,129,ROSMU,1,0,-,-,50,,,
30,616,KD,PD,129,ROSMU,1,0,-,-,70,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,40,,,
30,616,KD,PD,129,ROSMU,1,0,-,-,70,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,50,,,
30,616,KD,PD,129,VIBDI,1,0,-,-,230,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,40,,,
30,616,KD,PD,129,VIBLA,1,0,-,-,125,,,
30,616,KD,PD,129,VIBLA,2,0,-,-,140,EGGS (SPIDERS?),,
30,616,KD,PD,129,VIBLA,3,0,-,-,165,,,
30,616,KD,PD,129,VIBLA,1,0,-,-,130,,,
30,616,KD,PD,129,LIGVU,1,1,J2714,J2714,50,,,
30,616,KD,PD,129,LIGVU,1,0,-,-,100,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,110,,,
30,616,KD,PD,129,VIBLA,1,0,-,-,70,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,80,,,
30,616,KD,PD,129,BERTH,1,0,-,-,400,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,150,,,
30,616,KD,PD,129,VIBLA,1,0,-,-,50,,,
30,616,KD,PD,129,RUBPH,1,0,-,-,120,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,100,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,60,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,100,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,110,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,70,,,
30,616,KD,AO,130,ROSMU,1,1,J2715,J2715,300,,,
30,616,KD,AO,130,LIGVU,1,1,J2716,J2716,250,,,
30,616,KD,AO,130,ROSMU,1,5,J2717,J2721,300,,,
30,616,KD,AO,130,ROSMU,1,0,-,-,200,,,
30,616,KD,AO,130,ROSMU,1,1,J2722,J2722,200,,,
30,616,KD,AO,130,MALXX,1,1,J2723,J2723,60,,,
31,616,HW,RP,130,ROSMU,1,3,J2751,J2753,200,,,
31,616,HW,RP,130,ROSMU,2,1,J2754,J2754,250,,,
31,616,HW,RP,130,LIGVU,1,1,J2755,J2755,70,,,
31,616,HW,RP,130,LONMO,1,0,-,-,150,,,
31,616,HW,RP,130,RUBXX,1,3,J2756,J2758,80,,,
31,616,HW,RP,130,ROSMU,1,2,J2759,J2760,100,,,
31,616,HW,RP,130,ROSMU,1,0,-,-,200,,,
31,616,HW,RP,130,FRAAM,1,1,J2761,J2761,50,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,35,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,70,,,
31,617,PD,KD,131,VIBAC,1,1,J2807,J2807,40,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,20,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,60,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,50,,,
31,617,PD,KD,131,FRAAM,1,0,-,-,8,,,
31,617,PD,KD,131,VIBAC,1,0,-,-,50,,,
31,617,PD,KD,132,VIBAC,1,1,J2808,J2808,125,,,
31,617,PD,KD,132,VIBAC,2,0,-,-,100,,,
31,617,PD,KD,132,VIBAC,1,1,J2809,J2809,150,PUPA,,
31,617,PD,KD,132,VIBAC,1,0,-,-,120,,,
31,617,PD,KD,132,VIBAC,1,0,-,-,125,,,
31,617,PD,KD,132,BERTH,1,0,-,-,200,,,
31,617,PD,KD,132,LONMO,1,0,-,-,50,,,
31,617,PD,KD,132,LONMO,2,0,-,-,75,,,
31,617,PD,KD,132,LONMO,3,0,-,-,125,,,
31,617,PD,KD,132,BERTH,1,0,-,-,250,,,
31,617,PD,KD,132,VIBAC,1,1,J2810,J2810,150,PUPA,,
31,617,PD,KD,132,BERTH,1,0,-,-,500,,,
31,617,PD,SB,133,PRUSE,1,0,-,-,100,,,
31,617,PD,SB,133,PRUSE,2,1,J2811,J2811,100,,,
31,617,PD,SB,133,PRUSE,3,0,-,-,75,,,
31,617,PD,SB,133,PRUSE,4,0,-,-,125,,,
31,617,PD,SB,133,PRUSE,5,1,J2812,J2812,150,,,
32,616,KD,AO,130,RUBXX,1,0,-,-,20,,,
32,616,KD,AO,130,RUBXX,1,5,J2724,J2728,20,,,
32,617,ML,SB,131,RUBXX,1,0,-,-,15,,,
32,617,ML,SB,131,RUBXX,1,0,-,-,20,,,
32,617,ML,SB,131,RUBXX,1,0,-,-,30,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,90,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,50,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,40,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,85,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,80,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,60,,,
32,617,ML,SB,131,BERTH,1,0,-,-,300,,,
32,617,ML,SB,131,BERTH,2,0,-,-,250,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,30,,,
32,617,ML,SB,131,VIBAC,1,0,-,-,45,,,
32,617,ML,SB,132,VIBAC,1,0,J2776,J2776,120,,,
32,617,ML,SB,132,VIBAC,1,0,-,-,100,,,
32,617,ML,SB,132,VIBAC,1,0,-,-,115,,,
32,617,ML,SB,132,VIBAC,1,0,-,-,100,,,
32,617,ML,SB,132,VIBAC,1,0,-,-,125,,,
32,617,ML,SB,132,VIBAC,1,4,J2777,J2780,85,,,
32,617,ML,SB,132,VIBAC,1,1,J2781,J2781,150,,,
32,617,ML,SB,132,FRAAM,1,0,-,-,28,,,
32,617,ML,SB,132,VIBAC,1,0,-,-,60,,,
32,617,ML,SB,132,LONMO,1,0,-,-,50,,,
32,617,ML,SB,132,BERTH,1,0,-,-,250,,,
32,617,ML,SB,132,BERTH,1,1,J2782,J2782,1600,,,
32,617,ML,SB,132,BERTH,1,0,-,-,800,,,
32,617,PD,KD; SB,133,BERTH,1,0,-,-,350,,,
32,617,PD,KD; SB,133,BERTH,2,0,-,-,400,EGGS,,
32,617,PD,KD; SB,133,LONMO,1,1,J2783,J2783,150,PUPA,,
32,617,PD,ML,133,LONMO,1,0,-,-,175,,,
32,617,PD,ML,133,LONMO,2,0,-,-,75,,,
33,617,KD,RP,133,LIGVU,1,1,J3179,J3179,200,,,
33,617,KD,RP,133,MALXX,1,3,J3180,J3182,250,,,
33,617,KD,RP,133,LIGVU,1,0,-,-,150,,,
33,617,KD,RP,133,BERTH,1,1,J3183,J3183,300,,,
33,617,KD,RP,133,LIGVU,1,0,-,-,80,,,
33,617,KD,RP,133,VIBDI,1,0,-,-,130,,,
33,617,KD,RP,133,MALXX,2,0,-,-,200,,,
33,617,KD,RP,133,FRAAM,1,0,-,-,50,,,
33,617,KD,RP,133,ROSMU,1,0,-,-,175,,,
33,617,KD,RP,133,PRUSE,1,1,J3185,J3185,70,,,
33,617,KD,RP,133,ROSMU,1,1,J3186,J3186,150,,,
33,618,KD,HW,134,FRAAM,1,1,J2838,J2838,30,,,
33,618,KD,HW,134,FRAAM,2,0,-,-,40,,,
33,618,KD,HW,134,FRAAM,3,0,-,-,50,,,
33,618,KD,HW,134,RUBXX,1,2,J2839,J2840,30,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,130,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,60,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,130,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,80,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,120,,,
33,618,HW,KD,135,ROSMU,1,0,-,-,50,,,
33,618,HW,KD,136,LONMO,1,0,-,-,140,,,
33,618,HW,KD,136,LONMO,2,0,-,-,100,,,
33,618,HW,KD,136,ROSMU,1,0,-,-,80,,,
33,618,HW,KD,136,ROSMU,2,0,-,-,220,,,
33,618,HW,KD,136,ROSMU,1,3,J2841,J2843,150,,,
33,618,HW,KD,136,ROSMU,1,0,-,-,60,,,
33,618,HW,KD,136,BERTH,1,0,-,-,400,,,
33,618,HW,KD,136,BERTH,1,0,-,-,300,,,
33,618,HW,KD,136,ROSMU,1,0,-,-,300,,,
33,618,HW,KD,136,BERTH,1,0,-,-,400,,,
33,618,HW,KD,136,BERTH,1,0,-,-,600,,,
34,617,PD,KD; SB; ML,133,LONMO,1,2,J2784,J2785,120,,,
34,617,PD,KD; SB; ML,133,LONMO,1,0,-,-,125,,,
34,617,PD,KD; SB; ML,133,LONMO,1,0,-,-,120,,,
34,617,PD,KD; SB; ML,133,LONMO,1,0,-,-,120,,,
34,617,PD,KD; SB; ML,133,BERTH,1,0,-,-,350,,,
34,617,PD,KD; SB; ML,133,LONMO,1,2,J2786,J2787,60,,,
34,617,PD,KD; SB; ML,133,BERTH,1,0,-,-,300,,,
34,617,PD,KD; SB; ML,133,LONMO,1,0,-,-,100,,,
34,617,PD,KD; SB; ML,133,LONMO,1,0,-,-,80,,,
34,617,PD,KD; SB; ML,133,PRUSE,1,0,-,-,35,,,
34,617,PD,KD; SB; ML,133,ROSMU,1,1,J2788,J2788,500,,,
34,618,HW,KD,136,RUBXX,1,1,J2789,J2789,30,,,
34,618,HW,KD,136,VIBDI,1,0,-,-,50,,,
34,618,HW,KD,136,EUOAL,1,0,-,-,150,,,
34,618,HW,PD; KD,137,VIBDI,1,0,-,-,150,,,
34,618,HW,PD ,137,VIBDI,1,2,J2845,J2846,120,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,40,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,150,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,160,,,
34,618,HW,PD,137,VIBDI,1,0,-,-,30,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,120,,,
34,618,HW,PD,137,VIBDI,1,1,J2847,J2847,30,,,
34,618,HW,PD,137,VIBDI,2,0,-,-,60,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,110,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,150,,,
34,618,HW,PD,137,VIBDI,1,1,J2848,J2848,125,,,
34,618,HW,PD,137,VIBDI,2,0,-,-,150,,,
34,618,HW,KD,137,BERTH,1,0,-,-,210,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,50,,,
34,618,HW,PD,137,VIBDI,1,0,-,-,150,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,120,,,
34,618,HW,PD,137,VIBDI,1,0,-,-,230,,,
34,618,HW,KD,137,VIBDI,1,0,-,-,70,,,
34,618,HW,PD,137,VIBDI,1,0,-,-,125,,,
34,618,HW,KD,137,BERTH,1,0,-,-,250,,,
34,618,HW,PD,137,VIBDI,1,0,-,-,60,,,
35,617,PD,SB,133,ROSMU,1,5,J2813,J2817,175,,,
35,617,PD,SB,133,PRUSE,1,1,J2818,J2818,75,,,
35,617,PD,SB,133,ROSMU,1,0,-,-,50,,,
35,617,PD,SB,133,MALXX,1,1,J2819,J2819,200,,,
35,617,PD,SB,133,PRUSE,1,0,-,-,160,,,
35,617,PD,SB,133,PRUSE,2,0,-,-,150,,,
35,617,PD,SB,133,PRUSE,3,3,J2820,J2822,150,,,
35,618,PD,GM:RP,134,VIBPL,1,0,-,-,150,,,
35,618,PD,GM:RP,134,VIBPL,2,0,-,-,100,,,
35,618,PD,GM:RP,134,PRUSE,1,0,-,-,125,,,
35,618,PD,GM:RP,134,PRUSE,2,0,-,-,75,,,
35,618,PD,GM:RP,134,LONMO,1,0,-,-,150,,,
35,618,PD,GM:RP,135,ROSMU,1,3,J2869,J2871,250,,,
35,618,PD,GM:RP,135,ROSMU,2,1,J2872,J2872,75,,,
35,618,PD,GM:RP,135,ROSMU,1,0,-,-,50,,,
35,618,PD,GM:RP,135,ROSMU,2,0,-,-,125,,,
35,618,PD,GM:RP,135,ROSMU,1,0,-,-,50,,,
35,618,PD,GM:RP,135,ROSMU,1,0,-,-,150,,,
35,618,PD,GM:RP,135,PRUSE,1,0,-,-,40,,,
35,618,PD,GM:RP,135,PRUSE,2,0,-,-,125,,,
35,618,PD,GM:RP,135,ROSMU,1,1,J2873,J2873,75,,,
35,618,RP,PD/GM,135,PRUSE,3,0,-,-,70,,,
35,618,RP,PD/GM,135,PRUSE,1,0,-,-,50,,,
35,618,RP,PD/GM,135,PRUSE,2,0,-,-,25,,,
35,618,RP,PD/GM,135,PRUSE,3,0,-,-,40,,,
35,618,RP,PD/GM,135,ROSMU,1,0,-,-,200,,,
35,618,RP,PD/GM,136,ROSMU,1,0,-,-,200,,,
35,618,RP,PD/GM,136,BERTH,1,0,-,-,300,,,
35,618,RP,PD/GM,136,ROSMU,1,0,-,-,150,,,
35,618,RP,PD/GM,136,ROSMU,2,1,J2873,J2873,300,,,
35,618,RP,PD/GM,136,ROSMU,1,0,-,-,150,,,
35,618,RP,PD/GM,136,ROSMU,2,0,-,-,100,,,
35,618,RP,PD/GM,136,BERTH,1,0,-,-,400,,,
36,621,SB,PD,138,MALXX,1,0,-,-,50,eggs,,
36,621,SB,PD,138,MALXX,2,1,J2900,J2900,75,,,
36,621,SB,PD,138,ROSXX,1,0,-,-,60,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,100,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,300,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,150,,,
36,621,SB,PD,138,LIGOB,2,4,J2901,J2904,400,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,25,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,100,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,80,,,
36,621,SB,PD,138,VIBDE,1,0,-,-,85,,,
36,621,SB,PD,138,VIBLE,1,0,-,-,UNK,,,
36,621,SB,PD,138,LIGVU,1,0,-,-,180,,,
36,621,SB,PD,138,VIBLE,1,1,J2905,J2905,90,,,
36,621,SB,PD,138,VIBLE,1,1,J2906,J2906,120,,,
36,621,SB,PD,138,VIBLE,1,0,-,-,90,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,75,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,200,,,
36,621,SB,PD,138,VIBLE,1,2,J2907,J2908,200,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,200,,,
36,621,SB,PD,138,VIBLE,1,0,-,-,100,,,
36,621,SB,PD,138,VIBLE,1,1,J2909,J2909,150,,,
36,621,SB,PD,138,LIGOB,1,0,-,-,100,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,200,,,
36,621,SB,PD,138,MALXX,1,0,-,-,200,,,
36,621,SB,PD,138,MALXX,2,2,J2910,J2911,200,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,50,,,
36,621,SB,PD,138,MALXX,3,0,-,-,120,,,
36,621,SB,PD,138,ROSMU,1,0,-,-,50,,,
36,621,SB,PD,138,RUBXX,1,2,J2912,J2913,50,,,
36,621,DR,PDSB,139,BERTH,1,1,J2914,J2914,600,,,
36,621,DR,PDSB,139,LIGOB,1,1,J2915,J2915,175,,,
36,621,DR,PDSB,139,BERTH,1,0,-,-,450,,,
37,621,HW,RP,138,LIGOB,1,0,-,-,150,,,
37,621,HW,RP,138,LIGOB,2,0,-,-,200,,,
37,621,HW,RP,138,ROSXX,1,0,-,-,60,,,
37,621,HW,RP,138,ROSXX,1,1,J2931,J2931,55,,,
37,621,HW,RP,138,RUBXX,1,0,-,-,30,,,
37,621,HW,RP,138,ROSXX,1,0,-,-,20,,,
37,621,HW,RP,138,LIGOB,1,0,-,-,170,,,
37,621,HW,RP,138,LIGOB,2,0,-,-,200,,,
37,621,HW,RP,138,LIGOB,1,0,-,-,60,,,
37,621,HW,RP,138,LIGOB,1,0,-,-,300,,,
37,621,HW,ML,138,ROSMU,1,0,-,-,150,,,
37,621,HW,ML,138,LONMO,1,1,J2932,J2932,125,,,
37,621,HW,ML,138,MALXX,1,0,-,-,80,,,
37,621,HW,ML,138,LIGOB,1,0,-,-,450,,,
37,621,HW,RP,138,ROSMU,1,0,-,-,95,,,
37,621,HW,RP,138,VIBLE,1,2,J2933,J2934,50,,,
37,621,HW,RP,138,VIBLE,2,0,-,-,60,,,
37,621,RP,HW,138,VIBLE,1,0,-,-,140,,,
37,621,RP,HW,138,CRAXX,1,0,-,-,150,,,
37,621,RP,HW,138,LIGOB,1,0,-,-,300,,,
37,621,RP,HW,138,VIBLE,1,0,-,-,150,,,
37,621,RP,HW,138,MALXX,1,0,-,-,250,,,
37,621,RP,HW,138,MALXX,2,0,-,-,200,,,
37,621,RP,HW,138,MALXX,1,0,-,-,300,,,
37,621,RP,HW,138,MALXX,1,0,-,-,200,,,
37,621,HW,ML,139,MALXX,1,0,-,-,250,,,
37,621,HW,RP,139,MALXX,2,3,J2935,J2937,300,,,
37,621,HW,RP,139,BERTH,1,0,-,-,300,,,
37,621,HW,RP,139,MALXX,1,0,-,-,70,,,
37,621,HW,RP,139,MALXX,1,0,-,-,45,,,
37,621,HW,RP,139,BERTH,1,0,-,-,350,,,
37,621,RP,HW,139,ROSMU,1,2,J2938,J2939,70,,,
38,621,PD,SB;DR,139,BERTH,1,1,J2916,J2916,300,,,
38,621,PD,SB;DR,139,BERTH,1,0,-,-,100,,,
38,621,PD,SB;DR,139,BERTH,1,1,J2917,J2917,350,,,
38,621,PD,SB;DR,139,FRAAM,1,0,-,-,14,,,
38,621,PD,SB;DR,139,MALXX,1,1,J2918,J2918,50,GOT LAUNCHED OFF SHEET,,
38,621,PD,SB;DR,139,BERTH,1,0,-,-,250,,,
38,621,SB,SB;DP,140,MALXX,1,0,-,-,65,,,
38,621,SB,SB;DP,140,MALXX,2,1,J2919,J2919,80,,,
38,621,SB,SB;DP,140,MALXX,3,0,-,-,120,,,
38,621,SB,SB;DP,140,MALXX,4,1,J2920,J2920,130,,,
38,621,SB,SB;DP,140,ROSMU,1,1,J2921,J2921,200,,,
38,621,SB,SB;DP,140,FRAAM,1,0,-,-,10,,,
38,621,SB,SB;DP,140,FRAAM,2,0,-,-,10,,,
38,621,SB,SB;DP,140,FRAAM,3,,-,-,40,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,400,,,
38,622,GM,GM;KD,141,BERTH,1,1,J2962,J2962,350,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,400,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,600,,,
38,622,GM,GM;KD,141,BERTH,1,1,J2963,J2963,1000,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,600,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,700,,,
38,622,GM,GM;KD,141,BERTH,2,0,-,-,100,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,800,,,
38,622,GM,GM;KD,141,BERTH,1,1,J2964,J2964,600,,,
38,622,GM,GM;KD,141,BERTH,1,1,J2965,J2965,500,DEAD,,
38,622,GM,GM;KD,141,BERTH,1,1,J2966,J2966,500,,,
38,622,GM,GM;KD,141,BERTH,1,0,-,-,600,,,
38,622,GM,GM;KD,142,BERTH,1,0,-,-,400,,,
38,622,GM,GM;KD,142,BERTH,1,0,-,-,800,,,
38,622,GM,GM;KD,142,BERTH,1,0,-,-,900,,,
38,622,GM,GM;KD,142,BERTH,1,0,-,-,1200,,,
38,622,GM,GM;KD,142,VIBAC,1,0,-,-,40,,,
38,622,GM,GM;KD,142,BERTH,1,0,-,-,300,,,
39,621,HW,RP,140,FRAAM,1,0,-,-,15,,,
39,621,HW,RP,140,MALXX,1,1,J2940,J2940,150,,,
39,621,HW,RP,140,ROSMU,1,1,J2941,J2941,100,,,
39,621,HW,RP,140,ROSMU,1,1,J2942,J2942,250,,,
39,622,ML,RP,141,FRAAM,1,1,J3024,J3024,25,,,
39,622,ML,RP,141,FRAAM,2,0,-,-,30,,,
39,622,ML,RP,141,BERTH,1,1,J3025,J3025,700,,,
39,622,ML,RP,141,BERTH,1,0,-,-,200,,,
39,622,ML,RP,141,BERTH,1,0,J3026,J3026,500,,,
39,622,ML,RP,141,FRAAM,1,0,-,-,50,,,
39,622,ML,RP,141,ROSMU,1,2,J3027,J3028,250,,,
39,622,ML,RP,141,BERTH,1,2,J3029,J3030,800,,,
39,622,ML,RP,141,BERTH,2,0,-,-,500,,,
39,622,ML,RP,141,BERTH,1,4,J3031,J3034,800,,,
39,622,ML,RP,141,LIGOB,1,0,-,-,80,,,
39,622,ML,RP,141,BERTH,1,1,J3035,J3035,1500,,,
39,622,ML,RP,142,VIBDI,1,1,J3036,J3036,125,,,
39,622,ML,RP,142,VIBAC,1,0,-,-,36,,,
39,622,ML,RP,142,FRAAM,1,1,J3037,J3037,40,,,
39,622,ML,RP,142,VIBAC,1,0,-,-,100,,,
39,622,ML,RP,142,VIBAC,1,0,-,-,50,,,
39,622,ML,RP,142,FRAAM,1,0,-,-,75,,,
39,622,ML,RP,142,FRAAM,1,0,-,-,60,,,
39,622,ML,RP,142,VIBAC,1,0,-,-,60,,,
39,622,ML,RP,142,VIBAC,1,0,-,-,30,,,
39,622,ML,RP,142,BERTH,1,0,-,-,300,,,
39,623,PD,GM,143,ROSMU,1,0,-,-,40,SUN LEAVES,,
39,623,PD,GM,143,ROSMU,1,0,-,-,80,,,
39,623,PD,GM,143,LIGOB,1,0,-,-,75,,,
39,623,PD,GM,143,ROSMU,1,1,J3117,J3117,40,,,
39,623,PD,GM,143,MALXX,1,3,J3118,J3120,75,,,
39,623,PD,GM,143,MALXX,2,,J3121,J3121,100,,,
39,623,PD,GM,143,ROSMU,1,0,-,-,75,,,
40,621,DR,ML,140,VIBSI,0,0,-,-,70,,,
40,621,DR,ML,140,ROSMU,1,1,,,200,,,
40,621,DR,ML,140,VIBPL,0,0,-,-,115,,,
40,621,DR,ML,140,VIBSI,0,0,-,-,80,,,
40,621,DR,ML,140,VIBSI,0,0,-,-,100,,,
40,621,DR,ML,140,VIBDI,0,0,-,-,175,,,
40,623,AO,RP,143,ROSMU,1,1,J3210,J3210,150,,,
40,623,AO,RP,143,LIGOB,0,0,-,-,85,,,
40,623,AO,RP,143,VIBPL,0,0,-,-,78,,,
40,623,AO,RP,143,MALXX,0,0,-,-,60,,,
40,623,AO,RP,143,MALXX,1,1,J3211,J3211,82,,,
40,623,AO,RP,143,MALXX,1,1,J3212,J3212,95,,,
40,623,AO,RP,143,MALXX,1,1,J3213,J3213,78,,,
40,623,AO,RP,143,MALXX,3,3,J3214,J3216,87,,,
40,623,AO,RP,143,MALXX,0,0,-,-,54,,,
40,623,AO,RP,143,MALXX,3,3,J3217,J3219,120,,,
40,623,AO,RP,143,MALXX,2,2,J3220,J3221,135,,,
40,623,AO,RP,143,MALXX,1,1,J3222,J3222,130,S,,
40,623,AO,RP,143,RHOSC,1,1,J3223,J3223,82,,,
40,623,AO,RP,143,RHOSC,0,0,-,-,90,,,
40,623,AO,RP,143,BERTH,0,0,-,-,400,,,
40,623,AO,RP,143,ROSMU,5,5,J3224,J3228,250,,,
40,623,AO,RP,144,LIGOB,1,1,J3229,J3229,180,P,,
40,623,AO,RP,144,LIGOB,0,0,-,-,80,,,
40,623,AO,RP,144,MALXX,3,3,J3230,J3232,78,,,
40,623,AO,RP,144,ROSMU,3,3,J3233,J3235,70,,,
41,623,DR,RP,146,CRAXX,1,5,J3144,J3147,130,cat count correct; includes cat J3176,,
41,623,DR,RP,146,BERTH,1,0,-,-,250,,,
41,623,DR,RP,146,BERTH,1,0,-,-,400,,,
41,623,DR,RP,146,BERTH,1,0,-,-,500,,,
41,624,PD,,151,VIBAC,1,1,J3272,J3272,4,,,
41,624,PD,,151,VIBAC,1,0,-,-,50,,,
41,624,PD,,151,PRUSE,1,1,J3273,J3273,65,,,
41,624,PD,,151,LONTA,1,0,-,-,80,,,
41,624,PD,,151,LONTA,1,0,-,-,75,,,
41,624,PD,,151,LONTA,1,0,-,-,50,,,
41,624,PD,,151,LONTA,2,0,-,-,70,,,
41,624,PD,,151,VIBDE,1,1,J3274,J3274,100,,,
41,624,PD,,151,VIBDE,1,0,-,-,110,,,
41,624,PD,,151,LONTA,1,1,J3275,J3276,75,,,
41,624,PD,,151,LONTA,1,0,-,-,100,,,
41,624,PD,,151,LONTA,1,1,J3277,J3277,125,,,
41,624,PD,,151,LONTA,2,0,-,-,75,,,
41,624,PD,,151,LONTA,3,0,-,-,50,,,
41,624,PD,,151,LONTA,4,0,-,-,150,,,
41,624,PD,,151,CRAXX,1,3,J3278,J3280,25,,,
42,623,PD,GM,143,VIBPL,1,0,-,-,40,,,
42,623,PD,GM,143,RUBXX,1,2,J3122,J3123,20,,,
42,623,PD,GM,143,ROSMU,1,0,-,-,60,,,
42,623,PD,GM,143,ROSMU,1,2,J3124,J3125,75,,,
42,623,PD,GM,143,VIBPL,1,3,J3126,J3128,40,,,
42,623,PD,GM,143,LIGOB,1,1,J3129,J3129,30,,,
42,623,PD,GM,143,ROSMU,1,0,-,-,50,,,
42,623,PD,GM,143,FRAAM,1,0,-,-,24,,,
42,623,PD,GM,143,ROSMU,1,0,-,-,30,,,
42,623,PD,GM,143,ROSMU,1,0,-,-,45,,,
42,623,PD,GM,143,ROSMU,1,0,-,-,65,,,
42,623,PD,GM,143,LIGOB,1,0,-,-,80,,,
42,623,PD,GM,144,PRUSE,1,0,-,-,150,,,
42,623,PD,GM,144,PRUSE,2,1,J3130,J3130,40,,,
