sheet,date,recorder,collector,transect,treeSpecies,branchNum,catCount,catNumMin,catNumMax,lfCount,notes,data entry notes
,616,KD,PD,129,BERTH,1,0,-,-,400,,
,616,KD,PD,129,RUBPH,1,0,-,-,150,,
,616,KD,PD,129,VIBLA,1,0,-,-,50,,
,616,KD,PD,129,RUBPH,1,0,-,-,120,,
,616,KD,AO,130,ROSMU,1,0,-,-,100,,
,616,KD,AO,130,ROSMU,1,0,-,-,60,,
,616,KD,AO,130,ROSMU,1,0,-,-,100,,
,616,KD,AO,130,ROSMU,1,0,-,-,110,,
,616,KD,AO,130,ROSMU,1,0,-,-,70,,
,616,KD,AO,130,ROSMU,1,1,J2715,J2715,300,,
,616,KD,AO,130,LIGVU,1,1,J2716,J2716,250,,
,616,KD,AO,130,ROSMU,1,5,J2717,J2721,300,,
,616,KD,AO,130,ROSMU,1,0,-,-,200,,
,616,KD,AO,130,ROSMU,1,1,J2722,J2722,200,,
,616,KD,AO,130,MALXX,1,1,J2723,J2723,60,,
31,616,HW,RP,130,ROSMU,1,3,J2751,J2753,200,,
,616,HW,RP,130,ROSMU,2,1,J2754,J2753,25,,
,616,HW,RP,130,LIGVU,1,1,J2755,J2755,70,,
,616,HW,RP,130,LONMO,1,0,-,-,150,,
,616,HW,RP,130,RUBXX,1,3,J2756,J2758,80,,
,616,HW,RP,130,ROSMU,1,2,J2759,J2760,100,,
,616,HW,RP,130,ROSMU,1,0,-,-,200,,
,616,HW,RP,130,FRAAM,1,1,J2761,J2761,50,,
,617,PD,KD,131,VIBAC,1,0,-,-,35,,
,617,PD,KD,131,VIBAC,1,0,-,-,70,,
,617,PD,KD,131,VIBAC,1,1,J2807,J2807,40,,
,617,PD,KD,131,VIBAC,1,0,-,-,20,,
,617,PD,KD,131,VIBAC,1,0,-,-,60,,
,617,PD,KD,131,VIBAC,1,0,-,-,50,,
,617,PD,KD,131,FRAAM,1,0,-,-,8,,
,617,PD,KD,131,VIBAC,1,0,-,-,50,,
,617,PD,KD,132,VIBAC,1,1,J2808,J2808,125,,
,617,PD,KD,132,VIBAC,2,0,-,-,100,,
,617,PD,KD,132,VIBAC,1,1,J2809,J2809,150,PUPA,
,617,PD,KD,132,VIBAC,1,0,-,-,120,,
,617,PD,KD,132,VIBAC,1,0,-,-,125,,
,617,PD,KD,132,BERTH,1,0,-,-,200,,
,617,PD,KD,132,LONMO,1,0,-,-,50,,
,617,PD,KD,132,LONMO,2,0,-,-,75,,
,617,PD,KD,132,LONMO,3,0,-,-,125,,
,617,PD,KD,132,BERTH,1,0,-,-,250,,
,617,PD,KD,132,VIBAC,1,1,J2810,J2810,150,PUPA,
,617,PD,KD,132,BERTH,1,0,-,-,500,,
,617,PD,SB,133,PRUSE,1,0,-,-,100,,
,617,PD,SB,133,PRUSE,2,1,J2811,J2811,100,,
,617,PD,SB,133,PRUSE,3,0,-,-,75,,
,617,PD,SB,133,PRUSE,4,0,-,-,125,,
,617,PD,SB,133,PRUSE,5,1,J2812,J2812,150,,
32,616,KD,AO,130,RUBXX,1,0,-,-,20,,
,617,KD,AO,130,RUBXX,1,5,J2724,J2728,20,,
,617,ML,SB,131,RUBXX,1,0,-,-,15,,
,617,ML,SB,131,RUBXX,1,0,-,-,20,,
,617,ML,SB,131,RUBXX,1,0,-,-,30,,
,617,ML,SB,131,VIBAC,1,0,-,-,90,,
,617,ML,SB,131,VIBAC,1,0,-,-,50,,
,617,ML,SB,132,VIBAC,1,0,-,-,40,,
,617,ML,SB,132,VIBAC,1,0,-,-,85,,
,617,ML,SB,132,VIBAC,1,0,-,-,80,,
,617,ML,SB,132,VIBAC,1,0,-,-,60,,
,617,ML,SB,132,BERTH,1,0,-,-,300,,
,617,ML,SB,132,BERTH,2,0,-,-,250,,
,617,ML,SB,132,VIBAC,1,0,-,-,30,,
,617,ML,SB,132,VIBAC,1,0,-,-,45,,
,617,ML,SB,132,VIBAC,1,0,J2776,J2776,120,,
,617,ML,SB,132,VIBAC,1,0,-,-,100,,
,617,ML,SB,132,VIBAC,1,0,-,-,115,,
,617,ML,SB,132,VIBAC,1,0,-,-,100,,
,617,ML,SB,132,VIBAC,1,0,-,-,125,,
,617,ML,SB,132,VIBAC,1,4,J2777,J2780,85,,
,617,ML,SB,132,VIBAC,1,1,J2781,J2781,150,,
,617,ML,SB,132,FRAAM,1,0,-,-,28,,
,617,ML,SB,132,VIBAC,1,0,-,-,60,,
,617,ML,SB,132,LONMO,1,0,-,-,50,,
,617,ML,SB,132,BERTH,1,0,-,-,250,,
,617,ML,SB,132,BERTH,1,1,J2782,J2782,1600,,
,617,ML,SB,132,BERTH,1,0,-,-,800,,
,617,PD,KD; SB,133,BERTH,1,0,-,-,350,,
,617,PD,KD; SB,133,BERTH,2,0,-,-,400,EGGS,
,617,PD,KD; SB,133,LONMO,1,1,J2783,J2783,150,PUPA,
,617,PD,KD; SB,133,LONMO,1,0,-,-,175,,
,617,PD,KD; SB,133,LONMO,2,0,-,-,75,,
33,617,KD,RP,133,LIGVU,1,1,J3179,J3179,200,,
,617,KD,RP,133,MALXX,1,3,J3180,J3182,250,,
,617,KD,RP,133,LIGVU,1,0,-,-,150,,
,617,KD,RP,133,BERTH,1,1,J3183,J3183,300,,
,617,KD,RP,133,LIGVU,1,0,-,-,80,,
,617,KD,RP,133,VIBDI,1,0,-,-,130,,
,617,KD,RP,133,MALXX,2,0,-,-,200,,
,617,KD,RP,133,FRAAM,1,0,-,-,50,,
,617,KD,RP,133,ROSMU,1,1,J3184,J3184,400,,
,617,KD,RP,133,ROSMU,1,0,-,-,175,,
,617,KD,RP,133,PRUSE,1,1,J3185,J3185,70,,
,617,KD,RP,133,ROSMU,1,1,J3186,J3186,150,,
,617,KD,HW,134,FRAMM,1,1,J2838,J2838,30,,
,617,KD,HW,134,FRAMM,2,0,-,-,40,,
,617,KD,HW,134,FRAMM,3,0,-,-,50,,
,617,KD,HW,134,RUBXX,1,2,J2839,J2840,30,,
,617,HW,KD,135,ROSMU,1,0,-,-,130,,
,617,HW,KD,135,ROSMU,1,0,-,-,60,,
,617,HW,KD,135,ROSMU,2,0,-,-,130,,
,617,HW,KD,135,ROSMU,1,0,-,-,80,,
,617,HW,KD,135,ROSMU,1,0,-,-,120,,
,617,HW,KD,135,ROSMU,2,0,-,-,50,,
,617,HW,KD,136,LONMO,1,0,-,-,140,,
,617,HW,KD,136,LONMO,2,0,-,-,100,,
,617,HW,KD,136,ROSMU,1,0,-,-,80,,
,617,HW,KD,136,ROSMU,2,0,-,-,220,,
,617,HW,KD,136,ROSMU,1,3,J2841,J2843,150,,
,617,HW,KD,136,ROSMU,1,0,-,-,60,,
,617,HW,KD,136,BERTH,1,0,-,-,400,,
,617,HW,KD,136,BERTH,2,0,-,-,300,,
,617,HW,KD,136,ROSMU,1,0,-,-,300,,
,617,HW,KD,136,BERTH,1,0,-,-,400,,
,617,HW,KD,136,BERTH,1,0,-,-,600,,
34,617,PD,"KD,SB,ML",133,LONMO,1,2,J2784,J2785,120,,
,617,PD,"KD,SB,ML",133,LONMO,1,0,-,-,125,,
,617,PD,"KD,SB,ML",133,LONMO,1,0,-,-,120,,
,617,PD,"KD,SB,ML",133,LONMO,1,0,-,-,120,,
,617,PD,"KD,SB,ML",133,BERTH,1,0,-,-,350,,
,617,PD,"KD,SB,ML",133,LONMO,1,2,J2786,J2787,60,,
,617,PD,"KD,SB,ML",133,BERTH,1,0,-,-,300,,
,617,PD,"KD,SB,ML",133,LONMO,1,0,-,-,100,,
,617,PD,"KD,SB,ML",133,LONMO,1,0,-,-,80,,
,617,PD,"KD,SB,ML",133,PRUSE,1,0,-,-,35,,
,617,PD,"KD,SB,ML",133,ROSMU,1,1,J2788,J2788,500,,
,618,HW,KD,136,RUBXX,1,1,J2844,J2844,30,,
,618,HW,KD,136,VIBDI,1,0,-,-,50,,
,618,HW,KD,136,EUOAL,1,0,-,-,150,,
,618,HW,PD;KD,137,VIBDI,1,0,-,-,150,,
,618,HW,PD,137,VIBDI,1,2,J2845,J2846,120,,
,618,HW,KD,137,VIBDI,1,0,-,-,40,,
,618,HW,KD,137,VIBDI,1,0,-,-,150,,
,618,HW,KD,137,VIBDI,1,0,-,-,160,,
,618,HW,PD,137,VIBDI,1,0,-,-,30,,
,618,HW,KD,137,VIBDI,1,0,-,-,120,,
,618,HW,PD,137,VIBDI,1,1,J2847,J2847,30,,
,618,HW,PD,137,VIBDI,2,0,-,-,60,,
,618,HW,KD,137,VIBDI,1,0,-,-,110,,
,618,HW,KD,137,VIBDI,1,0,-,-,150,,
,618,HW,PD,137,VIBDI,1,1,J2848,J2848,125,,
,618,HW,PD,137,VIBDI,2,0,-,-,150,,
,618,HW,KD,137,BERTH,1,0,-,-,200,,
,618,HW,KD,137,VIBDI,1,0,-,-,50,,
,618,HW,PD,137,VIBDI,1,0,-,-,150,,
,618,HW,KD,137,VIBDI,1,0,-,-,120,,
,618,HW,PD,137,VIBDI,1,0,-,-,230,,
,618,HW,KD,137,VIBDI,1,0,-,-,70,,
,618,HW,PD,137,VIBDI,1,0,-,-,125,,
,618,HW,KD,137,BERTH,1,0,-,-,250,,
,618,HW,PD,137,VIBDI,1,0,-,-,60,,
35,617,PD,SB,133,ROSMU,1,5,J2813,J2817,175,,
,617,PD,SB,133,PRUSE,1,1,J2818,J2818,75,,
,617,PD,SB,133,ROSMU,1,0,-,-,50,,
,617,PD,SB,133,MALXX,1,1,J2819,J2819,200,,
,617,PD,SB,133,PRUSE,1,0,-,-,160,,
,617,PD,SB,133,PRUSE,2,0,-,-,150,,
,617,PD,SB,133,PRUSE,3,3,J2820,J2822,150,,
,618,PD,GM;RP,134,VIBPL,1,0,-,-,150,,
,618,PD,GM;RP,134,VIBPL,2,0,-,-,100,,
,618,PD,GM;RP,134,PRUSE,1,0,-,-,125,,
,618,PD,GM;RP,134,PRUSE,2,0,-,-,75,,
,618,PD,GM;RP,134,LONMO,1,0,-,-,150,,
,618,PD,GM;RP,135,ROSMU,1,3,J2869,J2871,250,,
,618,PD,GM;RP,135,ROSMU,2,1,J2872,J2872,75,,
,618,PD,GM;RP,135,ROSMU,1,0,-,-,50,,
,618,PD,GM;RP,135,ROSMU,2,0,-,-,125,,
,618,PD,GM;RP,135,ROSMU,1,0,-,-,50,,
,618,PD,GM;RP,135,ROSMU,1,0,-,-,150,,
,618,PD,GM;RP,135,PRUSE,1,0,-,-,40,,
,618,PD,GM;RP,135,PRUSE,2,0,-,-,125,,
,618,PD,GM;RP,135,ROSMU,1,1,J2873,J2873,75,,
,618,RP,PD/GM,135,PRUSE,3,0,-,-,70,,
,618,RP,PD/GM,135,PRUSE,1,0,-,-,50,,
,618,RP,PD/GM,135,PRUSE,2,0,-,-,25,,
,618,RP,PD/GM,135,PRUSE,3,0,-,-,40,,
,618,RP,PD/GM,135,ROSMU,1,0,-,-,200,,
,618,RP,PD/GM,136,ROSMU,1,0,-,-,200,,
,618,RP,PD/GM,136,BERTH,1,0,-,-,300,,
,618,RP,PD/GM,136,ROSMU,1,0,-,-,150,,
,618,RP,PD/GM,136,ROSMU,2,1,J2874,J2874,300,,
,618,RP,PD/GM,136,ROSMU,1,0,-,-,150,,
,618,RP,PD/GM,136,ROSMU,2,0,-,-,100,,
,618,RP,PD/GM,136,BERTH,1,0,-,-,400,,
36,621,SB,PD,138,MALXX,1,0,-,-,50,EGGS,
,621,SB,PD,138,,2,1,J2900,J2900,75,,
,621,SB,PD,138,ROSXX,1,0,-,-,60,,
,621,SB,PD,138,ROSMU,1,0,-,-,100,,
,621,SB,PD,138,ROSMU,1,0,-,-,300,,
,621,SB,PD,138,LIGOB,1,0,-,-,150,,
,621,SB,PD,138,,2,4,J2901,J2904,400,,
,621,SB,PD,138,ROSMU,1,0,-,-,25,,
,621,SB,PD,138,ROSMU,1,0,-,-,100,,
,621,SB,PD,138,LIGOB,1,0,-,-,80,,
,621,SB,PD,138,VIBDE,1,0,-,-,85,,
,621,SB,PD,138,VIBLE,1,0,-,-,,,
,621,SB,PD,138,LIGVU,1,0,-,-,180,,
,621,SB,PD,138,VIBLE,1,1,J2905,J2905,90,,
,621,SB,PD,138,VIBLE,1,1,J2906,J2906,120,,
,621,SB,PD,138,VIBLE,1,0,-,-,90,,
,621,SB,PD,138,LIGOB,1,0,-,-,75,,
,621,SB,PD,138,LIGOB,1,0,-,-,200,,
,621,SB,PD,138,VIBLE,1,2,J2907,J2908,200,,
,621,SB,PD,138,LIGOB,1,0,-,-,200,,
,621,SB,PD,138,VIBLE,1,0,-,-,100,,
,621,SB,PD,138,VIBLE,1,1,J2909,J2909,150,,
,621,SB,PD,138,LIGOB,1,0,-,-,100,,
,621,SB,PD,138,ROSMU,1,0,-,-,200,,
,621,SB,PD,138,MALXX,1,0,-,-,200,,
,621,SB,PD,138,,2,2,J2910,J2911,200,,
,621,SB,PD,138,ROSMU,1,0,-,-,50,,
,621,SB,PD,138,MALXX,1,0,-,-,120,,
,621,SB,PD,138,ROSMU,1,0,-,-,50,,
,621,SB,PD,138,RUBXX,1,2,J2912,J2913,50,,
,621,DR,PDSB,139,BERTH,1,1,J2914,J2914,600,,
,621,DR,PDSB,139,LIGOB,1,1,J2915,J2915,175,,
,621,DR,PDSB,139,BERTH,1,0,-,-,450,,
37,621,HW,RP,138,LIGOB,1,0,-,-,150,,
,621,HW,RP,138,LIGOB,2,0,-,-,200,,
,621,HW,RP,138,ROSXX,1,0,-,-,60,,
,621,HW,RP,138,ROSXX,1,1,J2931,J2931,55,,
,621,HW,RP,138,RUBXX,1,0,-,-,60,,
,621,HW,RP,138,ROSXX,1,0,-,-,20,,
,621,HW,RP,138,LIGOB,1,0,-,-,170,,
,621,HW,RP,138,LIGOB,2,0,-,-,200,,
,621,HW,RP,138,LIGOB,1,0,-,-,60,,
,621,HW,RP,138,LIGOB,1,0,-,-,300,,
,621,HW,ML,138,ROSMU,1,0,-,-,150,,
,621,HW,ML,138,LONMO,1,1,J2932,J2932,125,,
,621,HW,ML,138,MALXX,1,0,-,-,80,,
,621,HW,ML,138,LIGOB,1,0,-,-,450,,
,621,HW,RP,138,ROSMU,1,0,-,-,95,,
,621,HW,RP,138,VIBLE,1,2,J2933,J2934,50,,
,621,HW,RP,138,VIBLE,2,0,-,-,60,,
,621,RP,HW,138,VIBLE,1,0,-,-,140,,
,621,RP,HW,138,CRAXX,1,0,-,-,150,,
,621,RP,HW,138,LIGOB,1,0,-,-,300,,
,621,RP,HW,138,VIBLE,1,0,-,-,150,,
,621,RP,HW,138,MALXX,1,0,-,-,250,,
,621,RP,HW,138,MALXX,2,0,-,-,200,,
,621,RP,HW,138,MALXX,1,0,-,-,300,,
,621,RP,HW,138,MALXX,1,0,-,-,200,,
,621,HW,ML,139,MALXX,1,0,-,-,250,,
,621,HW,RP,139,MALXX,2,3,J2935,J2937,300,,
,621,HW,RP,139,BERTH,1,0,-,-,300,,
,621,HW,RP,139,MALXX,1,0,-,-,70,,
,621,HW,RP,139,MALXX,1,0,-,-,45,,
,621,HW,RP,139,BERTH,1,0,-,-,350,,
,621,RP,HW,139,ROSMU,1,2,J2938,J2939,70,,
38,621,PD,SB; DR,139,BERTH,1,1,J2916,J2916,300,,
,621,PD,SB; DR,139,BERTH,1,0,-,-,100,,
,621,PD,SB; DR,139,BERTH,1,1,J2917,J2917,350,,
,621,PD,SB; DR,139,FRAAM,1,0,-,-,14,,
,621,PD,SB; DR,139,MALXX,1,1,J2918,J2918,50,GOT LAUNCHED OFF SHEET,
,621,PD,SB; DR,139,BERTH,1,0,-,-,250,,
,621,SB,SB; DR,140,MALXX,1,0,-,-,65,,
,621,SB,SB; DR,140,MALXX,2,1,J2919,J2919,80,,
,621,SB,SB; DR,140,MALXX,3,0,-,-,120,,
,621,SB,SB; DR,140,MALXX,4,1,J2920,J2920,130,,
,621,SB,SB; DR,140,ROSMU,1,1,J2921,J2921,200,,
,621,SB,SB; DR,140,FRAAM,1,0,-,-,10,,
,621,SB,SB; DR,140,FRAAM,2,0,-,-,10,,
,621,SB,SB; DR,140,FRAAM,3,0,-,-,40,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,400,,
,622,GM,GM; KD,141,BERTH,1,1,J2962,J2962,350,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,400,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,600,,
,622,GM,GM; KD,141,BERTH,1,1,J2963,J2963,1000,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,600,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,700,,
,622,GM,GM; KD,141,BERTH,2,0,-,-,1000,,
,622,GM,GM; KD,141,BERTH,1,0,-,-,800,,
,622,GM,GM; KD,141,BERTH,1,1,J2964,J2964,600,,
,622,GM,GM; KD,141,BERTH,1,1,J2965,J2965,500,DEAD,
,622,GM,GM; KD,141,BERTH,1,1,J2966,J2966,500,,
,622,GM,GM; KD,141,BERTH,0,0,-,-,600,,
,622,GM,GM; KD,142,BERTH,1,0,-,-,400,,
,622,GM,GM; KD,142,BERTH,1,0,-,-,800,,
,622,GM,GM; KD,142,BERTH,1,0,-,-,900,,
,622,GM,GM; KD,142,BERTH,1,0,-,-,1200,,
,622,GM,GM; KD,142,VIBAC,1,0,-,-,40,,
,622,GM,GM; KD,142,BERTH,1,0,-,-,300,,
39,621,HW,RP,140,FRAAM,1,0,-,-,15,,
,621,HW,RP,140,MALXX,1,1,J2940,J2940,150,,
,621,HW,RP,140,ROSMU,1,1,J2941,J2941,100,,
,621,HW,RP,140,ROSMU,1,1,J2942,J2942,250,,
,622,ML,RP,141,FRAAM,1,1,J3024,J3024,25,,
,622,ML,RP,141,FRAAM,2,0,-,-,30,,
,622,ML,RP,141,BERTH,1,1,J3025,J3025,700,,
,622,ML,RP,141,BERTH,1,0,-,-,200,,
,622,ML,RP,141,BERTH,1,0,J3026,J3026,500,,
,622,ML,RP,141,FRAAM,1,0,-,-,50,,
,622,ML,RP,141,ROSMU,1,2,J3027,J3028,250,,
,622,ML,RP,141,BERTH,1,2,J3029,J3030,800,,
,622,ML,RP,141,BERTH,2,0,-,-,500,,
,622,ML,RP,141,BERTH,1,4,J3031,J3034,800,,
,622,ML,RP,141,LIGOB,1,0,-,-,80,,
,622,ML,RP,141,BERTH,1,1,J3035,J3035,1500,,
,622,ML,RP,142,VIBDI,1,1,J3035,J3036,1250,,
,622,ML,RP,142,VIBAC,1,0,-,-,36,,
,622,ML,RP,142,FRAAM,1,1,J3037,J3037,40,,
,622,ML,RP,142,VIBAC,1,0,-,-,100,,
,622,ML,RP,142,VIBAC,1,0,-,-,50,,
,622,ML,RP,142,FRAAM,1,0,-,-,75,,
,622,ML,RP,142,FRAAM,1,0,-,-,60,,
,622,ML,RP,142,VIBAC,1,0,-,-,60,,
,622,ML,RP,142,VIBAC,1,0,-,-,30,,
,622,ML,RP,142,BERTH,1,0,-,-,300,,
,623,PD,GM,143,ROSMU,1,0,-,-,90,,
,623,PD,GM,143,ROSMU,1,0,-,-,80,SUN LEAVES,
,623,PD,GM,143,LIGOB,1,0,-,-,75,,
,623,PD,GM,143,ROSMU,1,1,J3117,J3117,40,,
,623,PD,GM,143,MALXX,1,3,J3118,J3120,75,,
,623,PD,GM,143,MALXX,2,1,J3121,J3121,100,,
,623,PD,GM,143,ROSMU,1,0,-,-,75,,
40,621,DR,ML,140,VIBSI,1,0,-,-,70,,
,621,DR,ML,140,ROSMU,1,1,UNK,UNK,200,,
,621,DR,ML,140,VIBPL,1,0,-,-,115,,
,621,DR,ML,140,VIBSI,1,0,-,-,80,,
,621,DR,ML,140,VIBSI,2,0,-,-,100,,
,621,DR,ML,140,VIBDI,1,0,-,-,175,,
,623,AO,RP,143,ROSMU,1,1,J3210,J3210,150,,
,623,AO,RP,143,LIGOB,1,0,-,-,85,,
,623,AO,RP,143,VIBPL,1,0,-,-,78,,
,623,AO,RP,143,MALXX,1,0,-,-,60,,
,623,AO,RP,143,MALXX,2,1,J3211,J3211,82,,
,623,AO,RP,143,MALXX,3,1,J3212,J3212,95,,
,623,AO,RP,143,MALXX,4,1,J3213,J3213,78,,
,623,AO,RP,143,MALXX,1,3,J3214,J3216,87,,
,623,AO,RP,143,MALXX,2,0,-,-,54,,
,623,AO,RP,143,MALXX,1,3,J3217,J3219,120,,
,623,AO,RP,143,MALXX,2,2,J3220,J3221,135,,
,623,AO,RP,143,MALXX,3,1,J3222,J3222,130,S,
,623,AO,RP,143,RHOSC,1,1,J3223,J3223,82,,
,623,AO,RP,143,RHOSC,2,0,-,-,90,,
,623,AO,RP,143,BERTH,1,0,-,-,400,,
,623,AO,RP,143,ROSMU,1,5,J3224,J3228,250,,
,623,AO,RP,144,LIGOB,1,1,J3229,J3229,180,P,
,623,AO,RP,144,LIGOB,2,0,-,-,80,,
,623,AO,RP,144,MALXX,1,3,J3230,J3232,78,,
,623,AO,RP,144,ROSMU,1,3,J3233,J3235,70,,
41,623,DR,RP,146,CRAXX,1,5,J3144,J3147,130,CAT COUNT CORRECT; INC J3176,
,623,DR,RP,146,BERTH,1,0,-,-,250,,
,623,DR,RP,146,BERTH,1,0,-,-,400,,
,623,DR,RP,146,BERTH,1,0,-,-,500,,
,624,PD,ML,151,VIBAC,1,1,J3272,J3272,4,,
,624,PD,ML,151,VIBAC,1,0,-,-,50,,
,624,PD,ML,151,PRUSE,1,1,J3273,J3273,65,,
,624,PD,ML,151,LONTA,1,0,-,-,80,,
,624,PD,ML,151,LONTA,1,0,-,-,75,,
,624,PD,ML,151,LONTA,1,0,-,-,50,,
,624,PD,ML,151,LONTA,2,0,-,-,70,,
,624,PD,ML,151,VIBDE,1,1,J3274,J3274,100,,
,624,PD,ML,151,VIBDE,1,0,-,-,110,,
,624,PD,ML,151,LONTA,1,1,J3275,J3275,75,,
,624,PD,ML,151,LONTA,1,0,-,-,100,,
,624,PD,ML,151,LONTA,1,1,J3277,J3277,125,,
,624,PD,ML,151,LONTA,2,0,-,-,75,,
,624,PD,ML,151,LONTA,3,0,-,-,50,,
,624,PD,ML,151,LONTA,4,0,-,-,150,,
,624,PD,ML,151,CRAXX,1,3,J3278,J3280,25,,
42,623,PD,GM,143,VIBPL,1,0,-,-,40,,
,623,PD,GM,143,RUBXX,1,2,J3122,J3123,20,,
,623,PD,GM,143,ROSMU,1,0,-,-,60,,
,623,PD,GM,143,ROSMU,1,2,J3124,J3125,75,,
,623,PD,GM,143,VIBPL,1,3,J3126,J3128,40,,
,623,PD,GM,143,LIGOB,1,1,J3129,J3129,30,,
,623,PD,GM,143,ROSMU,1,0,-,-,50,,
,623,PD,GM,143,FRAAM,1,0,-,-,24,,
,623,PD,GM,143,ROSMU,1,0,-,-,30,,
,623,PD,GM,143,ROSMU,1,0,-,-,45,,
,623,PD,GM,143,ROSMU,1,0,-,-,65,,
,623,PD,GM,143,LIGOB,1,0,-,-,80,,
,623,PD,GM,144,PRUSE,1,0,-,-,150,,
,623,PD,GM,144,PRUSE,2,1,J3130,J3130,40,,
,623,PD,GM,144,LIGOB,1,0,-,-,225,,
,623,PD,GM,144,PRUSE,3,1,J3131,J3131,50,,
,623,PD,GM,144,PRUSE,1,0,-,-,150,,
,623,PD,GM,144,VIBDI,1,0,-,-,120,,
,623,PD,GM,144,EUOAL,1,0,-,-,200,,
,623,PD,GM,144,LIGOB,1,1,J3132,J3132,250,,
,623,PD,GM,144,LIGOB,2,1,J3133,J3133,500,,
,623,GM,PD,144,LIGOB,1,0,-,-,300,,
,623,GM,PD,144,ROSMU,1,1,J3134,J3134,200,,
,623,DR,RP,145,BERTH,1,1,J3135,J3135,400,,
,623,DR,RP,145,BERTH,1,1,J3137,J3137,400,,
,623,DR,RP,145,MALXX,1,0,-,-,90,,
,623,DR,RP,145,MALXX,1,1,J3136,J3136,190,,
,623,DR,RP,146,CRAXX,1,0,-,-,70,,
,623,DR,RP,146,CRAXX,1,0,-,-,85,,
,623,DR,RP,146,CRAXX,2,0,-,-,70,,
,623,DR,RP,146,CRAXX,1,0,-,-,30,,
,623,DR,RP,146,CRAXX,1,0,-,-,150,,
,623,DR,RP,146,CRAXX,1,6,J3138,J3143,200,,
43,623,KD,HW,143,VIBPL,1,0,-,-,60,,
,623,KD,HW,143,PRUSE,1,0,-,-,50,,
,623,KD,HW,143,LIGOB,1,1,J3148,J3149,130,,
,623,KD,HW,143,LIGOB,1,0,-,-,160,,
,623,KD,HW,143,VIBDI,1,1,J3150,J3150,,EGGS,
,623,KD,HW,143,VIBDI,0,0,-,-,100,,
,623,KD,HW,143,PRUSE,0,0,-,-,40,,
,623,KD,HW,143,BERTH,1,4,J3151,J3154,1300,,
,623,KD,HW,143,BERTH,2,2,J3155,J3156,1000,,
,623,KD,HW,143,ROSMU,1,2,J3157,J3158,100,,
,623,KD,HW,143,VIBPL,1,0,-,-,100,,
,623,KD,HW,143,ROSMU,1,2,J3159,J3160,100,,
,623,KD,HW,143,VIBPL,,1,J3161,J3163,150,,
,623,KD,HW,143,VIBDI,1,0,-,-,100,,
,623,KD,HW,143,VIBDI,2,0,-,-,150,,
,623,KD,HW,143,PRUSE,1,2,J3164,J3165,300,,
,623,KD,HW,143,ROSMU,1,3,J3166,J3168,150,,
,623,KD,HW,143,LIGOB,1,1,J3169,J3169,250,,
,623,KD,HW,143,LIGOB,2,0,-,-,300,,
,623,KD,HW,143,PRUSE,1,0,-,-,45,,
,623,KD,HW,143,LIGOB,2,1,J3170,J3170,400,,
,623,KD,HW,143,FRAXX,1,1,J3171,J3171,80,,
,623,PD,AO;KD,145,BERTH,1,0,-,-,700,,
,623,PD,AO;KD,145,BERTH,1,0,-,-,450,,
,623,PD,AO;KD,145,BERTH,1,0,-,-,1000,,
,623,PD,AO;KD,145,BERTH,1,2,J3172,J3173,600,,
,623,PD,AO;KD,145,BERTH,1,0,-,-,400,,
,623,PD,AO;KD,145,ROSMU,1,1,J3174,J3174,250,,
,623,PD,AO;KD,145,LIGOB,1,0,-,-,200,,
,623,PD,AO;KD,145,MALXX,1,0,-,-,200,,
,623,PD,AO;KD,145,MALXX,2,0,-,-,175,,
,623,PD,AO;KD,145,MALXX,3,0,-,-,175,,
,623,PD,AO;KD,145,BERTH,1,1,J3175,J3175,200,END OF DAY,
44,624,ML,PD; GM,149,BERTH,1,0,-,-,200,,
,624,ML,PD; GM,149,RUBXX,1,0,-,-,35,,
,624,ML,PD; GM,149,RUBXX,1,0,-,-,20,,
,624,ML,PD; GM,149,BERTH,2,0,-,-,250,,
,624,ML,PD; GM,149,RUBXX,1,0,-,-,25,,
,624,ML,PD; GM,149,ROSMU,1,0,-,-,300,,
,624,ML,PD; GM,149,BERTH,1,0,-,-,200,,
,624,ML,PD; GM,149,ROSMU,1,0,-,-,190,,
,624,ML,PD; GM,150,FRAAM,1,0,-,-,65,,
,624,ML,PD; GM,150,VIBDE,1,3,-,-,175,,
,624,ML,PD; GM,150,SAMCA,1,1,J3251,J3251,40,,
,624,ML,PD; GM,150,SAMCA,2,1,J3253,J3253,60,,
,624,ML,PD; GM,150,VIBDE,2,1,J3252,J3252,200,,
,624,ML,PD; GM,150,VIBDE,3,1,J3254,J3254,100,,
,624,ML,PD; GM,150,ROSMU,1,0,-,-,150,,
,624,ML,PD; GM,150,ROSMU,1,0,-,-,125,,
45,624,ML,PD; GM,147,VIBDI,1,0,-,-,150,,
,624,ML,PD; GM,147,VIBDI,1,0,-,-,75,,
,624,ML,PD; GM,147,VIBDI,1,0,-,-,100,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,25,,
,624,ML,PD; GM,148,VIBAC,1,1,J3245,J3245,30,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,70,,
,624,ML,PD; GM,148,VIBAC,1,0,-,-,75,,
