  DATE,team,transect,catNum,catSpecies,treeSpecies,collected?,notes,captureWeight,captureWeightDay,newHost,changeID,geInitialWeight,geFinalWeight,geFrassWeight,Late,fate,fateDate,
621,MLDR,330,1625,HIMEFI,MALSI,Y,,0.3366,1,,,,,,,P,630,
621,MLDR,330,1626,LOMOVE,MALSI,Y,,0.0014,1,,,,,,,D,624,
621,MLDR,330,1627,EUPIMI,MALSI,Y,NOT EUPIMI,0.0179,1,,GEOMXX,,,,,D,630,
621,MLDR,330,1628,CORYME,BERTH,Y,,0.0049,1,,,,,,,,,
621,MLDR,330,1629,CORYME,BERTH,Y,,0.0855,1,,,,,,,,,
621,MLDR,330,1630,CORYME,BERTH,Y,,0.033,1,,,,,,,,,
621,MLDR,330,1631,CORYME,BERTH,Y,T?,0.0414,1,,,,,,,D,630,
621,MLDR,330,1632,MICROX,BERTH,N,,,,,,,,,,,,
621,MLDR,330,1633,HIMEFI,MALFL,Y,,0.01919,1,,,,,,,D,711,
621,MLDR,330,1634,CORYME,BERTH,Y,,0.036,1,,,,,,,,,
621,MLDR,330,1635,CORYME,BERTH,Y,,0.0298,1,,,,,,,,,
621,MLDR,330,1636,CORYME,BERTH,Y,,0.032,1,,,,,,,,,
621,MLDR,330,1637,CORYME,BERTH,Y,,0.0046,1,,,,,,,,,
621,MLDR,330,1638,CORYME,BERTH,Y,,0.0148,1,,,,,,,,,
621,MLDR,330,1639,EUPISW,BERTH,Y,,0.019,1,,,,,,,D,706,
621,MLDR,330,1640,ELAPVE,ROSMU,Y,,0.0036,1,,,,,,,D,806,
621,MLDR,330,1641,ACHADI,ROSMU,Y,PP 624,0.6565,1,,,,,,,PP,624,
621,MLDR,330,1642,ORTHHI,CRAPH,Y,PP 725,0.1062,1,CRAXX,,,,,,P,728,
621,MLDR,330,1643,LOMOVE,CRAPH,Y,,0.001,1,,,,,,,D,624,
621,MLDR,330,1644,HYPAUN,LIGOB,Y,,0.048,1,,,,,,,T,627,
621,MLDR,330,1645,EUPIXX,LIGOB,Y,WEIGHT WAS 0.0000,0.0001,1,FRAAM,CAMPPE,0.0072,0.0196,0.0152,,D,822,
621,MLDR,330,1646,EUPIMI,ROSMU,Y,E,0.0098,1,,,,,,,P,701,
621,MLDR,330,1647,HYPAUN,MALSI,Y,,0.0009,1,MALFL,,0.0073,0.017,0.0125,,P,806,
621,MLDR,330,1648,HYPAUN,MALSI,Y,,0.003,1,,ECTRCR,,,,,P,829,
621,MLDR,330,1649,LOMOVE,PRUSE,Y,PP 630,0.0105,3,,,,,,,P,704,
621,MLDR,330,1650,LOMOVE,PRUSE,Y,,0.0011,3,ROSMU,ZALEXX,0.0311,0.0465,0.0546,,D,722,
621,MLDR,330,1651,GEOMXX,PRUSE,Y,,0.0028,3,ROSMU,EUTRCL,0.0604,0.1001,0.2412,,D,806,
,,,1652,,,,,,,,,,,,,,,
,,,1653,,,,,,,,,,,,,,,
,,,1654,,,,,,,,,,,,,,,
,,,1655,,,,,,,,,,,,,,,
,,,1656,,,,,,,,,,,,,,,
,,,1657,,,,,,,,,,,,,,,
,,,1658,,,,,,,,,,,,,,,
,,,1659,,,,,,,,,,,,,,,
,,,1660,,,,,,,,,,,,,,,
,,,1661,,,,,,,,,,,,,,,
,,,1662,,,,,,,,,,,,,,,
,,,1663,,,,,,,,,,,,,,,
,,,1664,,,,,,,,,,,,,,,
,,,1665,,,,,,,,,,,,,,,
,,,1666,,,,,,,,,,,,,,,
623,ML,332,1667,GEOMXX,MALPU,Y,,0.004,1,,,,,,,D,627,
623,ML,332,1668,ENNOSU,LIGOB,Y,,0.3052,1,,,,,,,P,630,
623,ML,332,1669,MINEXX,MALPU,N,,,,,,,,,,,,
623,ML,332,1670,HYPAUN,MALPU,Y,PREPUPAL AT TIME OF FINAL GE WEIGHT,0.0002,1,PRUSE,,0.033,0.0616,0.0557,,P,722,
623,ML,332,1671,EUPIPMI,LONMO,Y,,0.0186,1,,,,,,,P,627,
623,MLDR,333,1672,MELACA,LONMO,Y,,0.0021,1,,,,,,,D,711,
623,MLDR,333,1673,BISTBE,LONMO,Y,,0.1343,1,,,,,,,D,706,
623,MLDR,333,1674,CROCNO,ROSMU,Y,PP 722,0.0205,1,,,,,,,PP,722,
623,MLDR,333,1675,CROCNO,RUBXX,Y,,0.0296,1,,SAWFLY,,,,,U,,
623,MLDR,333,1676,EUPIXX,LONMO,Y,,0.0004,1,,,,,,,D,630,
623,MLDR,333,1677,MICROX,BERTH,N,,,,,,,,,,,,
623,MLDR,333,1678,CORYME,BERTH,Y,,0.0281,1,,,,,,,,,
623,MLDR,333,1679,MELACA,FRAAM,Y,NOT MELACA PP725,0.0015,1,,IRIDLA,,,,,P,726,
623,MLDR,333,1680,ZALEXX,FRAAM,Y,,0,1,LIGOB,MORRLA,0.0083,,,,D,721,
623,MLDR,333,1681,EUPIXX,LONMO,Y,,0.0021,1,,,,,,,D,704,
623,MLDR,333,1682,ROUGEXX,LONMO,Y,,0.0033,1,,,,,,,P,630,
623,MLDR,333,1683,GEOMXX,SAMCA,Y,,0.0091,1,,EUTRCL,,,,,P,718,
623,MLDR,333,1684,MICROX,PRUSE,N,,,,,,,,,,,,
623,MLDR,333,1685,ORTHHI,PRUSE,Y,,0.3659,1,,,,,,,P,706,
,,,1686,,,,,,,,,,,,,,,
,,,1687,,,,,,,,,,,,,,,
,,,1688,,,,,,,,,,,,,,,
,,,1689,,,,,,,,,,,,,,,
,,,1690,,,,,,,,,,,,,,,
,,,1691,,,,,,,,,,,,,,,
,,,1692,,,,,,,,,,,,,,,
,,,1693,,,,,,,,,,,,,,,
,,,1694,,,,,,,,,,,,,,,
,,,1695,,,,,,,,,,,,,,,
,,,1696,,,,,,,,,,,,,,,
,,,1697,,,,,,,,,,,,,,,
,,,1698,,,,,,,,,,,,,,,
,,,1699,,,,,,,,,,,,,,,
,,,1700,,,,,,,,,,,,,,,
,,,1701,,,,,,,,,,,,,,,
,,,1702,,,,,,,,,,,,,,,
,,,1703,,,,,,,,,,,,,,,
,,,1704,,,,,,,,,,,,,,,
,,,1705,,,,,,,,,,,,,,,
,,,1706,,,,,,,,,,,,,,,
,,,1707,,,,,,,,,,,,,,,
,,,1708,,,,,,,,,,,,,,,
,,,1709,,,,,,,,,,,,,,,
,,,1710,,,,,,,,,,,,,,,
,,,1711,,,,,,,,,,,,,,,
,,,1712,,,,,,,,,,,,,,,
,,,1713,,,,,,,,,,,,,,,
,,,1714,,,,,,,,,,,,,,,
,,,1715,,,,,,,,,,,,,,,
,,,1716,,,,,,,,,,,,,,,
,,,1717,,,,,,,,,,,,,,,
,,,1718,,,,,,,,,,,,,,,
,,,1719,,,,,,,,,,,,,,,
,,,1720,,,,,,,,,,,,,,,
,,,1721,,,,,,,,,,,,,,,
,,,1722,,,,,,,,,,,,,,,
,,,1723,,,,,,,,,,,,,,,
,,,1724,,,,,,,,,,,,,,,
,,,1725,,,,,,,,,,,,,,,
,,,1726,,,,,,,,,,,,,,,
,,,1727,,,,,,,,,,,,,,,
,,,1728,,,,,,,,,,,,,,,
,,,1729,,,,,,,,,,,,,,,
,,,1730,,,,,,,,,,,,,,,
,,,1731,,,,,,,,,,,,,,,
,,,1732,,,,,,,,,,,,,,,
,,,1733,,,,,,,,,,,,,,,
,,,1734,,,,,,,,,,,,,,,
,,,1735,,,,,,,,,,,,,,,
,,,1736,,,,,,,,,,,,,,,
,,,1737,,,,,,,,,,,,,,,
,,,1738,,,,,,,,,,,,,,,
,,,1739,,,,,,,,,,,,,,,
,,,1740,,,,,,,,,,,,,,,
624,MLDR,334,1741,ZALEXX,ROSMU,Y,BARELY ALIVE?,0.0152,1,ROSMU,,0.0908,0.1141,0.4767,,D,725,
,,,1742,,,,,,,,,,,,,,,
,,,1743,,,,,,,,,,,,,,,
,,,1744,,,,,,,,,,,,,,,
,,,1745,,,,,,,,,,,,,,,
,,,1746,,,,,,,,,,,,,,,
,,,1747,,,,,,,,,,,,,,,
,,,1748,,,,,,,,,,,,,,,
,,,1749,,,,,,,,,,,,,,,
,,,1750,,,,,,,,,,,,,,,
,,,1751,,,,,,,,,,,,,,,
,,,1752,,,,,,,,,,,,,,,
,,,1753,,,,,,,,,,,,,,,
,,,1754,,,,,,,,,,,,,,,
,,,1755,,,,,,,,,,,,,,,
,,,1756,,,,,,,,,,,,,,,
,,,1757,,,,,,,,,,,,,,,
,,,1758,,,,,,,,,,,,,,,
,,,1759,,,,,,,,,,,,,,,
,,,1760,,,,,,,,,,,,,,,
,,,1761,,,,,,,,,,,,,,,
,,,1762,,,,,,,,,,,,,,,
,,,1763,,,,,,,,,,,,,,,
,,,1764,,,,,,,,,,,,,,,
,,,1765,,,,,,,,,,,,,,,
,,,1766,,,,,,,,,,,,,,,
,,,1767,,,,,,,,,,,,,,,
,,,1768,,,,,,,,,,,,,,,
,,,1769,,,,,,,,,,,,,,,
,,,1770,,,,,,,,,,,,,,,
,,,1771,,,,,,,,,,,,,,,
,,,1772,,,,,,,,,,,,,,,
,,,1773,,,,,,,,,,,,,,,
,,,1774,,,,,,,,,,,,,,,
,,,1775,,,,,,,,,,,,,,,
,,,1776,,,,,,,,,,,,,,,
,,,1777,,,,,,,,,,,,,,,
628,ML,340,1778,PALTAN,RUBXX,Y,,0.0078,2,,,,,,,P,808,
628,ML,340,1779,BISTBE,RUBXX,Y,,0.0018,2,,,,,,,D,630,
628,ML,340,1780,BISTBE,RUBXX,Y,,0.0038,2,,,,,,,D,701,
628,ML,340,1781,MELACA,RUBXX,Y,,0.0054,2,,MESORU,,,,,P,711,
628,ML,340,1782,EUPIMI,RUBXX,Y,PP 704,0.0265,2,,,,,,,PP,704,
628,ML,340,1783,MICROX,VIBDI,N,,,,,,,,,,,,
628,ML,340,1784,EUPIMI,VIBDI,Y,,0.0081,2,,,,,,,MIA,706,
628,ML,340,1785,ORTHHI,VIBDI,Y,PP 630,0.1342,2,,,,,,,PP,630,
628,ML,340,1786,EUPIXX,VIBDI,Y,,0.0008,2,,,,,,,MIA,706,
628,ML,340,1787,EUPIMI,VIBDI,Y,,0.0118,2,,,,,,,D,706,
628,ML,340,1788,ACHADI,VIBDI,Y,PP 713,0.2861,2,VIBAC,,0.2973,,,,PP,713,
628,ML,340,1789,EUPIXX,VIBDI,Y,,0.0011,2,,,,,,,D,705,
628,ML,340,1790,EUPIXX,VIBDI,N,DIF,,,,,,,,,,,
628,ML,340,1791,MICROX,VIBDI,N,,,,,,,,,,,,
628,ML,340,1792,ORTHHI,VIBAC,Y,PP 706,0.5057,2,,,,,,,PP,706,
628,ML,340,1793,GEOMXX,VIBDI,Y,,0.0036,2,,,,,,,D,711,
628,ML,340,1794,MORRCO,ROSMU,Y,,0.0162,2,,,,,,,U,,
628,ML,340,1795,GEOMXX,ROSMU,Y,,0.0235,2,,,,,,,D,630,
628,ML,340,1796,MICROX,RUBXX,N,,,,,,,,,,,,
,,,1797,,,,,,,,,,,,,,,
,,,1798,,,,,,,,,,,,,,,
,,,1799,,,,,,,,,,,,,,,
,,,1800,,,,,,,,,,,,,,,
,,,1801,,,,,,,,,,,,,,,
,,,1802,,,,,,,,,,,,,,,
,,,1803,,,,,,,,,,,,,,,
,,,1804,,,,,,,,,,,,,,,
,,,1805,,,,,,,,,,,,,,,
,,,1806,,,,,,,,,,,,,,,
,,,1807,,,,,,,,,,,,,,,
,,,1808,,,,,,,,,,,,,,,
,,,1809,,,,,,,,,,,,,,,
,,,1810,,,,,,,,,,,,,,,
,,,1811,,,,,,,,,,,,,,,
,,,1812,,,,,,,,,,,,,,,
,,,1813,,,,,,,,,,,,,,,
,,,1814,,,,,,,,,,,,,,,
629,MLDR,341,1815,ENNOSU,CRAXX,Y,PURPLE STRIPE,0.09,1,,,,,,,D,708,
629,MLDR,341,1816,CORYME,BERTH,Y,,0.0357,1,,,,,,,D,704,
629,MLDR,341,1817,LOMOVE,CRAXX,Y,PP725,0.0026,1,CRAXX,,0.0056,0.0136,0.0085,,D,808,
629,MLDR,341,1818,LOMOVE,CRAXX,Y,PP725,0.0038,1,MALFL,,0.0084,0.0236,0.0179,,P,726,
629,MLDR,341,1819,LOMOVE,CRAXX,Y,PP 711,0.0194,1,PRUSE,,0.0352,,,,P,713,
629,MLDR,341,1820,LOMOVE,CRAXX,Y,,0.0033,1,MALFL,,0.0057,,,,D,713,
629,MLDR,341,1821,LOMOVE,CRAXX,Y,,0.005,1,CRAXX,,0.0034,,,,D,711,
629,MLDR,341,1822,LOMOVE,CRAXX,Y,D BY FUNGUS,0.0008,1,MALFL,,0.0006,0.0017,0.002,,D,726,
629,MLDR,341,1823,LOMOVE,CRAXX,Y,,0.0009,1,CRAXX,,0.0011,,,,D,711,
629,MLDR,341,1824,LOMOVE,CRAXX,Y,MIA?,0.0004,1,MALFL,,0.0008,0.0031,0.0035,,P,801,
629,MLDR,341,1825,LOMOVE,CRAXX,Y,,0.0005,2,CRAXX,,0.0014,0.0023,0.002,,D,718,
629,MLDR,341,1826,LOMOVE,CRAXX,Y,PP 729,0.0012,2,,,,,,,PP,729,
629,MLDR,341,1827,EUPIMI,CRAXX,Y,,0.0019,2,,,,,,,D,711,
629,MLDR,341,1828,LEPXX,CRAXX,Y,MICRO?,0.0006,2,,MICROX,,,,,U,,
629,MLDR,341,1829,LOMOVE,CRAXX,Y,PP725,0.0002,2,PRUSE,,0.0015,0.0067,0.0043,,PP,725,
629,MLDR,341,1830,ZALEXX,CRAXX,N,,,,,,,,,,,,
629,MLDR,341,1831,LAMBFI,CRAXX,N,,,,,,,,,,,,
629,MLDR,341,1832,CORYME,BERTH,Y,LATE INSTAR,0.1416,2,,,,,,,,,
629,MLDR,341,1833,LAMBFI,CRAXX,Y,,0.0017,2,,,,,,,D,713,
629,MLDR,341,1834,EUPIXX,CRAXX,Y,,0.0016,2,MALFL,,0.0018,,,,D,721,
629,MLDR,341,1835,EUPIXX,CRAXX,Y,,0.0024,2,,,,,,,D,711,
629,MLDR,341,1836,LAMBFI,CRAXX,Y,,0.0017,2,,,,,,,D,708,
629,MLDR,341,1837,MELACA,CRAXX,Y,PP720,0.0057,2,PRUSE,LOMOVE,0.0068,0.00242,0.024,,P,725,
629,MLDR,341,1838,GEOMXX,CRAXX,Y,,0.0011,2,,,,,,,D,711,
629,MLDR,341,1839,MELACA,CRAXX,Y,PP725,0.0015,2,MALFL,LOMOVE,0.0026,0.012,0.0091,,P,728,
629,MLDR,341,1840,EUPIXX,CRAXX,Y,,0.0032,2,,,,,,,D,706,
629,MLDR,341,1841,LOMOVE,CRAXX,Y,,0.0039,2,MALFL,,0.0022,,,,D,711,
629,MLDR,341,1842,ORTHXX,CRAXX,Y,,0.0675,2,,LITHXX,,,,,U,,
629,MLDR,341,1843,LOMOVE,CRAXX,Y,PP 803,0.0007,2,PRUSE,,0.0013,0.0027,0.0045,,PP,803,
629,MLDR,341,1844,LOMOVE,CRAXX,Y,PP 714,0.0203,2,MALFL,,0.0244,0.0236,0.0236,,PP,714,
629,MLDR,341,1845,MICROX,CRAXX,N,,,,,,,,,,,,
629,MLDR,342,1846,LOMOVE,MALFL,Y,,0.003,2,CRAXX,,0.003,,,,D,711,
629,MLDR,342,1847,LOMOVE,MALFL,Y,PP 722,0.0022,2,PRUSE,,0.0026,0.0111,0.0092,,P,728,
629,MLDR,342,1848,LOMOVE,MALFL,Y,PP718,0.0087,2,MALFL,,0.011,0.0306,0.0343,,P,720,
629,MLDR,342,1849,ORTHXX,MALFL,Y,,0.2581,2,,,,,,,T,704,
629,MLDR,342,1850,MORRLA,MALFL,Y,BUT LIVED,0.0037,2,,,,,,,T,818,
629,MLDR,342,1851,LAMBFI,MALFL,Y,,0.0005,2,,,,,,,D,711,
629,MLDR,342,1852,PALTAN,MALFL,Y,,0.0504,2,,,,,,,P,708,
629,MLDR,342,1853,MORRLA,MALFL,Y,,0.0108,2,,,,,,,P,817,
629,MLDR,342,1854,LAMBFI,MALFL,Y,,0.0034,2,,,,,,1,G,931,
629,MLDR,342,1855,LAMBFI,MALFL,Y,,0.0043,2,MALPR,PROTPO,0.0076,0.0113,0.0086,1,D,931,
629,MLDR,342,1856,PALTAN,MALFL,Y,PP725,0.0258,2,,,,,,,P,728,
629,MLDR,342,1857,LAMBFI,MALFL,Y,,0.0025,2,MALFL,PROTPO,0.0029,0.0056,0.0045,,MIA,809,
629,MLDR,342,1858,EUPIMI,MALFL,Y,,0.0022,2,,,,,,,D,711,
629,MLDR,342,1859,ACROSU,MALFL,Y,PP 718,0.0509,2,,,,,,,P,725,
629,MLDR,342,1860,HYPAUN,ROSMU,Y,"PREPUPAL AT TIME OF FINAL GE WEIGHT, FAILED PUPATION?",0.0022,2,MALPU,,0.0527,0.0471,0.0633,,D,725,
629,MLDR,342,1861,EUPIMI,ROSMU,Y,,0.0015,2,,,,,,,D,704,
629,MLDR,342,1862,EUPIXX,ROSMU,Y,,0.0027,2,ROSMU,CAMPPE,0.0063,0.0126,0.0162,,P,,
,,,1863,,,,,,,,,,,,,,,
,,,1864,,,,,,,,,,,,,,,
,,,1865,,,,,,,,,,,,,,,
,,,1866,,,,,,,,,,,,,,,
,,,1867,,,,,,,,,,,,,,,
,,,1868,,,,,,,,,,,,,,,
,,,1869,,,,,,,,,,,,,,,
,,,1870,,,,,,,,,,,,,,,
,,,1871,,,,,,,,,,,,,,,
,,,1872,,,,,,,,,,,,,,,
,,,1873,,,,,,,,,,,,,,,
,,,1874,,,,,,,,,,,,,,,
,,,1875,,,,,,,,,,,,,,,
,,,1876,,,,,,,,,,,,,,,
,,,1877,,,,,,,,,,,,,,,
,,,1878,,,,,,,,,,,,,,,
,,,1879,,,,,,,,,,,,,,,
,,,1880,,,,,,,,,,,,,,,
,,,1881,,,,,,,,,,,,,,,
,,,1882,,,,,,,,,,,,,,,
,,,1883,,,,,,,,,,,,,,,
,,,1884,,,,,,,,,,,,,,,
,,,1885,,,,,,,,,,,,,,,
,,,1886,,,,,,,,,,,,,,,
,,,1887,,,,,,,,,,,,,,,
,,,1888,,,,,,,,,,,,,,,
630,DR,343,1889,SPHIXX,FRAAM,Y,,0.0217,1,,CERAUN,,,,,,,
630,DR,343,1890,MICROX,FRAAM,N,,,,,,,,,,,,
630,DR,343,1891,ELAPVE,LONMO,Y,,0.0144,1,,,,,,,D,721,
630,DR,343,1892,ELAPVE,LONMO,Y,,0.005,1,,,,,,,D,720,
630,DR,343,1893,BROWNX,ROSMU,Y,MAYBE MICRO PP 714,0.0055,1,,PALTAN,,,,,PP,714,
630,DR,343,1894,PAONEX,VIBLE,Y,ID UNSURE,0.3142,1,,,,,,,,,
630,DR,343,1895,SPIKEX,VIBLE,Y,"MAYBE MICRO, NOT NATANA",0.003,1,,,,,,,P,,
630,DR,343,1896,PAONEX,VIBLE,Y,ID UNSURE BUT DISTINCT,0.3651,1,,,,,,,,,
630,DR,343,1897,LAMBFI,LIGOB,Y,,0.0033,1,LIGOB,,0.0021,0.0026,0.0019,,D,901,
630,DR,343,1898,EUPIMI,LIGOB,Y,PP815,0.0028,1,LIGOB,CAMPPE,0.0103,0.0198,0.0184,,P,817,
630,DR,343,1899,ELAPVE,LIGOB,Y,,0.0309,1,,,,,,,D,711,
630,DR,343,1900,MICROX,LIGOB,N,,,,,,,,,,,,
630,DR,343,1901,EUPIMI,PRUSE,N,SQUISH,,,,,,,,,,,
630,DR,343,1902,EUPIMI,PRUSE,Y,,0.0016,1,MALFL,CAMPPE,0.0119,0.00279,0.0341,,P,815,
630,DR,343,1903,EUPIMI,PRUSE,Y,,0.0014,1,RUBXX,CAMPPE,0.0078,0.0088,0.0083,,D,726,
630,DR,343,1904,PALTAN,PRUSE,Y,,0.0568,1,,,,,,,P,706,
,,,1905,,,,,,,,,,,,,,,
,,,1906,,,,,,,,,,,,,,,
,,,1907,,,,,,,,,,,,,,,
,,,1908,,,,,,,,,,,,,,,
,,,1909,,,,,,,,,,,,,,,
,,,1910,,,,,,,,,,,,,,,
,,,1911,,,,,,,,,,,,,,,
,,,1912,,,,,,,,,,,,,,,
,,,1913,,,,,,,,,,,,,,,
,,,1914,,,,,,,,,,,,,,,
,,,1915,,,,,,,,,,,,,,,
,,,1916,,,,,,,,,,,,,,,
,,,1917,,,,,,,,,,,,,,,
,,,1918,,,,,,,,,,,,,,,
,,,1919,,,,,,,,,,,,,,,
,,,1920,,,,,,,,,,,,,,,
,,,1921,,,,,,,,,,,,,,,
,,,1922,,,,,,,,,,,,,,,
,,,1923,,,,,,,,,,,,,,,
,,,1924,,,,,,,,,,,,,,,
,,,1925,,,,,,,,,,,,,,,
705,MLDR,345,1926,PROCLI,BERTH,Y,,0.0033,,,,,,,,D,815,
705,MLDR,345,1927,PROCLI,BERTH,Y,,0.0011,,,,,,,,D,722,
705,MLDR,346,1928,MELACA,FRAAM,Y,PP 715,0.0776,,,ENNOSU,,,,,P,718,
705,MLDR,346,1929,EUPIXX,FRAAM,Y,,0.0038,,LIGOB,CAMPPE,0.0098,0.0113,0.00112,,P,815,
705,MLDR,346,1930,EUPIXX,VIBDI,Y,,0.0024,,VIBDI,,0.0012,0.0015,0.0011,,D,729,
705,MLDR,346,1931,EUPIXX,VIBDI,Y,,0.0013,,VIBDE,,0.0008,0.0032,0.0034,,P,817,
,,,1932,,,,,,,,,,,,,,,
,,,1933,,,,,,,,,,,,,,,
,,,1934,,,,,,,,,,,,,,,
,,,1935,,,,,,,,,,,,,,,
,,,1936,,,,,,,,,,,,,,,
,,,1937,,,,,,,,,,,,,,,
,,,1938,,,,,,,,,,,,,,,
,,,1939,,,,,,,,,,,,,,,
,,,1940,,,,,,,,,,,,,,,
,,,1941,,,,,,,,,,,,,,,
,,,1942,,,,,,,,,,,,,,,
,,,1943,,,,,,,,,,,,,,,
,,,1944,,,,,,,,,,,,,,,
,,,1945,,,,,,,,,,,,,,,
,,,1946,,,,,,,,,,,,,,,
,,,1947,,,,,,,,,,,,,,,
,,,1948,,,,,,,,,,,,,,,
,,,1949,,,,,,,,,,,,,,,
,,,1950,,,,,,,,,,,,,,,
,,,1951,,,,,,,,,,,,,,,
,,,1952,,,,,,,,,,,,,,,
,,,1953,,,,,,,,,,,,,,,
,,,1954,,,,,,,,,,,,,,,
,,,1955,,,,,,,,,,,,,,,
,,,1956,,,,,,,,,,,,,,,
,,,1957,,,,,,,,,,,,,,,
,,,1958,,,,,,,,,,,,,,,
,,,1959,,,,,,,,,,,,,,,
,,,1960,,,,,,,,,,,,,,,
,,,1961,,,,,,,,,,,,,,,
,,,1962,,,,,,,,,,,,,,,
706,MLDR,347,1963,PROCLI,VIBOP,Y,,0.0219,1,VIBLE,HYPAUN,0.071,,,,P,721,
706,MLDR,347,1964,PROCLI,VIBOP,Y,,0.0077,1,LONMO,EUTRCL,0.0436,0.1999,0.1386,,P,808,
706,MLDR,347,1965,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1966,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1967,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1968,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1969,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1970,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1971,MICROX,MALPU,N,,,,,,,,,,,,
706,MLDR,347,1972,ELAPVE,LIGOB,Y,,0.0211,1,,,,,,,D,725,
706,MLDR,348,1973,PROCLI,VIBLE,Y,,0.0062,1,VIBSI,PROTPO,0.0163,0.0308,0.0147,,P,817,
706,MLDR,348,1974,HYPAUN,VIBLE,Y,PREPUPAL AT TIME OF GE FINAL WEIGHT PP 722,0.0096,1,VIBOP,,0.0332,0.0587,0.1108,,P,725,
706,MLDR,348,1975,ZALEXX,VIBLE,Y,,0.1047,1,,,,,,,T,714,
706,MLDR,348,1976,ZALEXX,VIBLE,Y,,0.0121,1,,,,,,,T,999,
706,MLDR,348,1977,EUPIXX,LIGOB,Y,,0.0027,1,FRAAM,CAMPPE,0.0062,0.0164,0.0187,,T,725,
706,MLDR,348,1978,LAMBFI,LIGOB,Y,ACTUALLY,0.0034,1,,,,,,,D,725,
706,MLDR,348,1979,PAPIXX,CRAXX,Y,,0.0119,1,,ELAPVE,,,,,D,714,
706,MLDR,348,1980,LAMBFI,CRAXX,Y,ACTUALLY,0.0069,1,,,,,,,D,720,
706,MLDR,348,1981,LOMOVE,CRAXX,Y,,0.0105,1,PRUSE,,0.0408,,,,P,721,
706,MLDR,348,1982,NOCTXX,CRAXX,Y,BIG 4 LX?,0.0504,1,,,,,,,D,718,
706,MLDR,348,1983,LAMBFI,CRAXX,Y,NOT REALLY,0.0028,1,,,,,,,,,
706,MLDR,348,1984,MICROX,VIBLE,N,,,,,,,,,,,,
,,,1985,,,,,,,,,,,,,,,
,,,1986,,,,,,,,,,,,,,,
,,,1987,,,,,,,,,,,,,,,
,,,1988,,,,,,,,,,,,,,,
,,,1989,,,,,,,,,,,,,,,
,,,1990,,,,,,,,,,,,,,,
,,,1991,,,,,,,,,,,,,,,
,,,1992,,,,,,,,,,,,,,,
,,,1993,,,,,,,,,,,,,,,
,,,1994,,,,,,,,,,,,,,,
,,,1995,,,,,,,,,,,,,,,
,,,1996,,,,,,,,,,,,,,,
,,,1997,,,,,,,,,,,,,,,
,,,1998,,,,,,,,,,,,,,,
,,,1999,,,,,,,,,,,,,,,
707,MLDR,349,2000,HYPAUN,RUBXX,Y,,0.0001,,,,,,,1,D,931,
707,MLDR,349,2001,GEINBU,RUBXX,Y,,0.0022,,,,,,,,P,720,
707,MLDR,349,2002,NOCTXX,RUBXX,Y,,0.0173,,,,,,,,D,708,
707,MLDR,349,2003,GEINBU,RUBXX,Y,,0.0001,,,,,,,,D,708,
707,MLDR,349,2004,GEINBU,RUBXX,Y,MIA 718,0.0004,,,,,,,,P,720,
707,MLDR,349,2005,EREBXX,RUBXX,N,,,,,,,,,,,,
707,MLDR,349,2006,GEINBU,RUBXX,Y,,0.0032,,,,,,,,P,712,
707,MLDR,349,2007,GEINBU,RUBXX,Y,,0.0025,,,,,,,,D,712,
707,MLDR,349,2008,GEINBU,RUBXX,Y,,0.0018,,,,,,,,P,714,
707,MLDR,349,2009,GEINBU,RUBXX,Y,,0.0007,,,,,,,,D,708,
707,MLDR,349,2010,GEINBU,RUBXX,Y,,0.0039,,,,,,,,T,711,
707,MLDR,349,2011,GEINBU,RUBXX,Y,,0.0039,,,,,,,,T,711,
707,MLDR,349,2012,GEINBU,RUBXX,Y,,0.0045,,,,,,,,D,708,
707,MLDR,349,2013,GEINBU,RUBXX,Y,,0.0005,,,,,,,,D,711,
707,MLDR,349,2014,HYPAUN,RUBXX,Y,,0.0034,,,ECTRCR,,,,,PP,729,
707,MLDR,349,2015,BUTTXX,RUBXX,Y,,0.0011,,,,,,,,D,708,
707,MLDR,349,2016,ELAPVE,RUBAL,Y,,0.0246,,,,,,,,,,
707,MLDR,349,2017,MESORU,RUBAL,Y,,0.0768,,,,,,,,P,711,
707,MLDR,349,2018,GEINBU,RUBAL,Y,,0.0009,,,,,,,,D,712,
707,MLDR,349,2019,MICROX,RUBAL,N,,,,,,,,,,,,
707,MLDR,349,2020,MICROX,RUBAL,N,,,,,,,,,,,,
707,MLDR,350,2021,WIGGLX,RUBXX,Y,,0.0171,,,,,,,,D,711,
707,MLDR,350,2022,WIGGLX,RUBXX,Y,,0.0065,,,,,,,,D,708,
707,MLDR,350,2023,MICROX,RUBXX,N,,,,,,,,,,,,
707,MLDR,350,2024,EUPIXX,RUBXX,Y,,0.0012,,,,,,,,D,712,
707,MLDR,350,2025,EUPIXX,RUBXX,Y,,0.0013,,ROSMU,,0.0015,0.0026,0.0046,1,P,908,
